gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,34816,5120,asm,27,4,54.1724,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,421.19,3378.88,0.0001
gfx950,256,64,34816,5120,cktile,28,0,56.686,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,402.52,3229.05,0.0
gfx950,256,64,34816,5120,asm,28,5,56.0159,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,407.33,3267.68,0.0001
gfx950,256,64,34816,5120,cktile,29,0,56.7564,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,402.02,3225.05,0.0
gfx950,256,64,34816,5120,asm,29,6,57.6501,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,395.78,3175.05,0.0002
gfx950,256,64,34816,5120,cktile,30,0,56.9116,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,400.92,3216.25,0.9353
gfx950,256,64,34816,5120,asm,30,7,59.4268,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,383.95,3080.13,0.0004
gfx950,256,64,34816,5120,cktile,31,0,56.912,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,400.92,3216.23,0.9353
gfx950,256,64,34816,5120,asm,31,8,63.2563,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,360.71,2893.66,0.0009
gfx950,256,64,34816,5120,cktile,32,0,56.7964,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,401.73,3222.78,0.9353
gfx950,256,64,34816,5120,asm,32,1,56.7664,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,401.95,3224.48,0.0
gfx950,256,64,34816,5120,asm,33,2,54.6692,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,417.37,3348.17,0.0
gfx950,256,64,34816,5120,asm,34,3,52.2091,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,437.03,3505.94,0.0
gfx950,256,64,34816,5120,asm,35,4,55.5439,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,410.79,3295.45,0.0001
gfx950,256,64,34816,5120,asm,36,5,57.6353,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,395.89,3175.87,0.0001
gfx950,256,64,34816,5120,asm,37,6,59.49,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,383.54,3076.85,0.0002
gfx950,256,64,34816,5120,asm,38,7,61.8105,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,369.14,2961.34,0.0004
gfx950,256,64,34816,5120,asm,39,8,65.3603,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,349.1,2800.51,0.001
gfx950,256,64,34816,5120,asm,40,1,62.6953,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,363.93,2919.55,0.0
gfx950,256,64,34816,5120,asm,41,2,59.184,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,385.53,3092.76,0.0
gfx950,256,64,34816,5120,asm,42,3,56.7978,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,401.72,3222.7,0.0
gfx950,256,64,34816,5120,asm,43,4,60.9986,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,374.06,3000.76,0.0
gfx950,256,64,34816,5120,asm,44,5,63.5122,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,359.25,2882.0,0.0001
gfx950,256,64,34816,5120,asm,45,6,65.1702,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,350.11,2808.68,0.0002
gfx950,256,64,34816,5120,asm,46,7,67.8722,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,336.18,2696.86,0.0004
gfx950,256,64,34816,5120,asm,47,8,72.1131,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,316.41,2538.26,0.0009
